nombre_ruta_semantica,cluster_fisico_id,hotspot_id,latitude,longitude,total_camiones,avg_permanencia_min,avg_conduccion_horas,avg_conduccion_post_horas,opportunity_score,top_3_origenes,top_3_destinos
A Coruña: Cambre/Arteixo - Murcia - Songonera la Seca,0,hs_153,38.1165791,-1.2874639,1,247.1,9.1,0.4,0.547,"A Coruña: Cambre/Arteixo (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Madrid- Leganés - Murcia - Songonera la Seca,0,hs_1,37.97918166649245,-1.1542512174932587,1,116.3,3.7,0.2,0.363,"Madrid- Leganés (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Madrid- Leganés - Murcia - Songonera la Seca,0,hs_132,40.301112,-3.6966291,1,121.4,0.1,3.7,0.128,"Madrid- Leganés (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Madrid- Leganés - Murcia - Songonera la Seca,0,hs_175,39.2095985,-2.1588255,1,30.3,2.1,1.8,0.17,"Madrid- Leganés (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Madrid- Leganés - Murcia - Songonera la Seca,1,hs_1,37.97918166649245,-1.1542512174932587,3,165.3,4.0,0.2,0.479,"Madrid- Leganés (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Madrid- Leganés - Murcia - Songonera la Seca,1,hs_69,39.944319,-2.8992857,1,119.0,1.1,2.8,0.192,"Madrid- Leganés (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Madrid- Leganés - Tarragona - Constantí,0,hs_178,40.4541157,-3.6814774,1,64.3,0.3,5.1,0.084,"Madrid- Leganés (1 camiones, 100.0%)","Tarragona - Constantí (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_0,37.87222609178602,-1.0917998074781925,8,30.0,0.2,0.3,0.208,"Murcia - Covera (8 camiones, 100.0%)","Murcia - Songonera la Seca (8 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_1,37.97918166649245,-1.1542512174932587,18,52.5,0.3,0.1,0.472,"Murcia - Covera (18 camiones, 100.0%)","Murcia - Songonera la Seca (18 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_102,37.75452933228008,-1.0436462856836357,3,129.9,0.1,0.4,0.184,"Murcia - Covera (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_104,37.73343141239742,-1.0780376865366377,1,212.8,0.2,0.4,0.226,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_107,37.72971684573434,-1.1027568965055925,1,147.4,0.2,0.6,0.161,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_11,37.80561295795971,-0.8391029067357102,1,24.2,0.2,0.6,0.038,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_112,37.795145,-1.1874908,1,141.3,0.4,0.3,0.168,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_116,37.804019,-1.1812487,1,84.5,0.1,0.3,0.091,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_120,37.83511491995073,-0.9539005298029556,1,340.5,0.1,0.6,0.307,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_123,37.836208126839345,-1.1018347656187437,5,84.1,0.1,0.3,0.185,"Murcia - Covera (5 camiones, 100.0%)","Murcia - Songonera la Seca (5 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_128,37.82709941158428,-1.136564050046288,5,71.3,0.0,0.3,0.165,"Murcia - Covera (5 camiones, 100.0%)","Murcia - Songonera la Seca (5 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_129,37.8645951,-1.3978314,1,21.5,0.6,0.3,0.062,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_137,37.77147135294118,-1.072579005882353,7,25.3,0.2,0.3,0.18,"Murcia - Covera (7 camiones, 100.0%)","Murcia - Songonera la Seca (7 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_140,37.976856,-1.1771987,1,19.5,0.4,0.0,0.046,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_148,37.82553187250221,-1.2360097976127322,2,30.8,0.0,0.5,0.054,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_151,37.5637465,-0.9589222,1,188.1,0.5,0.6,0.221,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_159,37.63146336676194,-1.0416499045937115,1,21.4,0.2,0.7,0.035,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_16,38.08564812774411,-1.2283547885679742,3,60.5,0.5,0.3,0.141,"Murcia - Covera (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_17,37.807002712240546,-1.0016995608631607,8,81.5,0.2,0.4,0.26,"Murcia - Covera (8 camiones, 100.0%)","Murcia - Songonera la Seca (8 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_170,38.06827383811818,-1.1992726715157356,1,32.2,0.5,0.2,0.066,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_172,37.8645908,-0.9463446,1,37.0,0.4,0.6,0.064,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_183,37.819275826372724,-1.0284178570787041,5,106.3,0.2,0.4,0.214,"Murcia - Covera (5 camiones, 100.0%)","Murcia - Songonera la Seca (5 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_185,37.7385764,-0.876865,1,93.3,0.2,0.7,0.107,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_187,38.0487571,-1.4522844,2,167.3,0.5,0.4,0.224,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_194,37.790193,-1.1223968,2,12.3,0.6,0.6,0.076,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_195,37.6514827,-0.9168864,1,84.0,0.5,0.7,0.117,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_2,37.99298723164696,-1.183471517368542,3,82.2,0.5,0.1,0.163,"Murcia - Covera (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_20,37.6050074882613,-0.9822946155772079,2,62.9,0.4,0.6,0.113,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_200,37.8533067,-1.0574187,1,49.7,0.2,0.4,0.063,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_208,37.827207,-1.2118268,1,82.8,0.0,0.5,0.083,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_212,37.7749954,-0.8870797,1,417.6,0.5,0.5,0.333,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_215,37.8754436,-0.7612255,1,53.2,0.5,0.7,0.087,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_25,37.754998515486726,-1.1071124053588988,4,137.6,0.1,0.4,0.215,"Murcia - Covera (4 camiones, 100.0%)","Murcia - Songonera la Seca (4 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_28,37.7289038,-1.1158201,1,476.0,0.3,0.5,0.32,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_30,38.22691046070282,-1.3675796639146043,1,60.0,0.7,0.4,0.107,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_31,38.037858218699796,-1.1792183591616465,1,75.6,0.5,0.3,0.109,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_34,37.81230689601693,-1.1324921859354042,5,19.3,0.2,0.5,0.127,"Murcia - Covera (5 camiones, 100.0%)","Murcia - Songonera la Seca (5 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_35,37.845952120730885,-1.1365858141545975,2,507.7,0.1,0.3,0.33,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_39,38.056172456645456,-1.1641191838603318,1,261.9,0.7,0.3,0.309,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_41,37.86604881403345,-1.1294690649560328,7,22.4,0.2,0.3,0.177,"Murcia - Covera (7 camiones, 100.0%)","Murcia - Songonera la Seca (7 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_42,37.89208408424453,-1.051619826966166,1,113.8,0.2,0.4,0.127,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_46,37.7614294,-1.1418515,1,22.1,0.2,0.5,0.035,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_47,37.8137574734625,-1.0697241925006487,7,67.0,0.1,0.3,0.215,"Murcia - Covera (7 camiones, 100.0%)","Murcia - Songonera la Seca (7 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_49,37.81686685840163,-1.1684889095665665,7,130.9,0.1,0.4,0.279,"Murcia - Covera (7 camiones, 100.0%)","Murcia - Songonera la Seca (7 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_5,37.89289870210942,-1.1406663674192485,8,18.9,0.2,0.2,0.197,"Murcia - Covera (8 camiones, 100.0%)","Murcia - Songonera la Seca (8 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_50,38.02523979533528,-1.2427066276714414,2,18.5,0.4,0.1,0.069,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_51,37.99309541298162,-1.0797285842916418,1,192.7,0.6,0.2,0.233,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_54,37.740480354603434,-0.9530494206505419,5,330.9,0.4,0.5,0.421,"Murcia - Covera (5 camiones, 100.0%)","Murcia - Songonera la Seca (5 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_55,37.967435323665846,-1.0817251355996105,9,47.7,0.4,0.2,0.263,"Murcia - Covera (9 camiones, 100.0%)","Murcia - Songonera la Seca (9 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_58,37.81313654814471,-0.9486781702226343,1,329.5,0.1,0.5,0.307,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_61,37.779322592103355,-1.1223765388794977,2,21.6,0.0,0.4,0.045,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_63,37.73957641660423,-1.2446096137576934,2,440.7,0.3,0.6,0.344,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_67,37.7497627707199,-0.9766170957963042,7,153.9,0.2,0.5,0.308,"Murcia - Covera (7 camiones, 100.0%)","Murcia - Songonera la Seca (7 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_71,37.727588308780895,-1.1699777539724054,3,45.3,0.1,0.5,0.099,"Murcia - Covera (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_73,37.7581871,-0.9980506,1,195.0,0.4,0.5,0.222,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_76,38.1070674,-1.2112772,1,581.9,0.6,0.3,0.34,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_77,37.7490122,-1.2010686,1,92.1,0.4,0.7,0.119,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_79,37.79205645552932,-1.0123880608544682,2,13.8,0.1,0.3,0.044,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_80,37.60228788486384,-0.9173359882685391,1,582.5,0.5,0.7,0.333,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_93,37.79969835731319,-1.0801080918124004,1,58.3,0.2,0.4,0.072,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,0,hs_99,37.71036510733036,-1.0312249828975635,1,123.4,0.3,0.5,0.143,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_0,37.87222609178602,-1.0917998074781925,2,34.1,0.1,0.2,0.064,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_1,37.97918166649245,-1.1542512174932587,12,49.6,0.3,0.1,0.328,"Murcia - Covera (12 camiones, 100.0%)","Murcia - Songonera la Seca (12 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_10,37.619682559042715,-0.9576721890043246,1,216.1,0.5,0.6,0.249,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_123,37.836208126839345,-1.1018347656187437,1,497.5,0.2,0.3,0.313,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_17,37.807002712240546,-1.0016995608631607,1,172.4,0.1,0.4,0.179,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_183,37.819275826372724,-1.0284178570787041,1,309.4,0.3,0.5,0.32,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_19,37.85205178120245,-1.0301155863185825,1,41.4,0.1,0.4,0.048,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_25,37.754998515486726,-1.1071124053588988,1,622.5,0.3,0.4,0.32,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_41,37.86604881403345,-1.1294690649560328,1,14.2,0.1,0.3,0.021,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_42,37.89208408424453,-1.051619826966166,1,332.0,0.0,0.4,0.3,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_5,37.89289870210942,-1.1406663674192485,4,18.8,0.3,0.2,0.109,"Murcia - Covera (4 camiones, 100.0%)","Murcia - Songonera la Seca (4 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_7,37.8503356,-1.1556311,1,31.0,0.3,0.4,0.051,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,1,hs_80,37.60228788486384,-0.9173359882685391,1,37.9,0.5,0.6,0.071,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,2,hs_1,37.97918166649245,-1.1542512174932587,1,23.9,0.6,0.1,0.064,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,2,hs_101,37.6932782,-0.9682073000000001,2,28.0,0.3,0.5,0.072,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,2,hs_133,37.72568435944662,-0.9449090598375106,1,93.0,0.5,0.6,0.126,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,2,hs_139,37.70871121521102,-0.9904464645498455,1,85.1,0.4,0.4,0.112,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,2,hs_3,37.6719802,-0.9750797,1,30.1,0.4,0.5,0.057,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,3,hs_1,37.97918166649245,-1.1542512174932587,3,47.4,0.2,0.1,0.108,"Murcia - Covera (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,3,hs_41,37.86604881403345,-1.1294690649560328,1,28.3,0.0,0.3,0.028,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,4,hs_80,37.60228788486384,-0.9173359882685391,2,34.2,0.3,0.6,0.078,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,5,hs_1,37.97918166649245,-1.1542512174932587,7,19.4,0.4,0.1,0.187,"Murcia - Covera (7 camiones, 100.0%)","Murcia - Songonera la Seca (7 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,5,hs_17,37.807002712240546,-1.0016995608631607,1,12.1,0.3,0.5,0.032,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,5,hs_19,37.85205178120245,-1.0301155863185825,2,11.9,0.0,0.3,0.035,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,5,hs_194,37.790193,-1.1223968,1,41.8,0.3,0.8,0.062,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,5,hs_55,37.967435323665846,-1.0817251355996105,5,15.5,0.3,0.1,0.13,"Murcia - Covera (5 camiones, 100.0%)","Murcia - Songonera la Seca (5 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,5,hs_83,37.9056071,-1.0279329,1,130.8,0.3,0.5,0.151,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,6,hs_1,37.97918166649245,-1.1542512174932587,1,21.0,0.2,0.1,0.034,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,6,hs_171,37.8912988,-1.2154155,2,88.6,0.5,0.3,0.145,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,7,hs_87,37.7589706987372,-0.8402967653763618,1,80.1,0.4,0.6,0.107,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,8,hs_0,37.87222609178602,-1.0917998074781925,1,10.0,0.0,0.4,0.01,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,8,hs_1,37.97918166649245,-1.1542512174932587,1,106.5,0.4,0.0,0.133,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_1,37.97918166649245,-1.1542512174932587,7,38.5,0.6,0.1,0.22,"Murcia - Covera (7 camiones, 100.0%)","Murcia - Songonera la Seca (7 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_10,37.619682559042715,-0.9576721890043246,3,124.8,0.5,0.8,0.205,"Murcia - Covera (3 camiones, 100.0%)","Murcia - Songonera la Seca (3 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_104,37.73343141239742,-1.0780376865366377,1,556.8,0.3,0.7,0.32,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_105,37.57331235770141,-0.9573680431495168,1,496.0,0.6,0.9,0.34,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_11,37.80561295795971,-0.8391029067357102,1,12.8,0.4,0.6,0.039,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_131,37.636442508993795,-1.006581514210889,1,77.5,0.3,0.8,0.098,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_134,38.042635290452964,-1.2454248542857145,1,23.5,0.8,0.2,0.077,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_167,37.7025874,-1.1505579,1,619.3,0.5,0.9,0.333,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_17,37.807002712240546,-1.0016995608631607,1,32.9,0.3,0.5,0.053,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_20,37.6050074882613,-0.9822946155772079,5,322.4,0.5,0.8,0.427,"Murcia - Covera (5 camiones, 100.0%)","Murcia - Songonera la Seca (5 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_200,37.8533067,-1.0574187,1,188.0,0.4,0.5,0.215,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_25,37.754998515486726,-1.1071124053588988,2,26.5,0.3,0.6,0.07,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_41,37.86604881403345,-1.1294690649560328,2,67.1,0.4,0.1,0.117,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_58,37.81313654814471,-0.9486781702226343,1,20.5,0.2,0.4,0.034,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_68,37.70632733342683,-1.1020543693490668,1,66.9,0.2,0.8,0.08,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_80,37.60228788486384,-0.9173359882685391,1,448.7,0.5,0.9,0.333,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,9,hs_99,37.71036510733036,-1.0312249828975635,1,40.1,0.5,0.7,0.073,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,10,hs_20,37.6050074882613,-0.9822946155772079,2,134.0,0.5,0.6,0.191,"Murcia - Covera (2 camiones, 100.0%)","Murcia - Songonera la Seca (2 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,11,hs_0,37.87222609178602,-1.0917998074781925,1,21.0,0.2,0.3,0.034,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
Murcia - Covera - Murcia - Songonera la Seca,11,hs_22,37.88620052912618,-0.9656116463474309,1,306.2,0.5,0.5,0.333,"Murcia - Covera (1 camiones, 100.0%)","Murcia - Songonera la Seca (1 camiones, 100.0%)"
